activity_id,assay_chembl_id,assay_type,bao_endpoint,bao_format,bao_label,canonical_smiles,document_chembl_id,document_year,molecule_chembl_id,parent_molecule_chembl_id,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_type,standard_units,standard_value,target_chembl_id,target_organism,target_tax_id,type,units,uo_units,value
32272,615325,F,190,219,cell-based format,Cc1cc(C(=O)N2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,1134862,2002,69960,69960,0,http://www.openphacts.org/units/Nanomolar,119494,=,1,1,=,IC50,nM,440.0,203,Homo sapiens,9606,IC50,uM,65,0.44
32273,615491,F,190,219,cell-based format,Cc1cc(C(=O)N2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,1134862,2002,69960,69960,0,http://www.openphacts.org/units/Nanomolar,119494,=,1,1,=,IC50,nM,1210.0,1824,Homo sapiens,9606,IC50,uM,65,1.21
32278,685779,F,190,219,cell-based format,Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1,1135106,2002,27759,27759,0,http://www.openphacts.org/units/Nanomolar,39849,=,1,1,=,IC50,nM,5400.0,394,Homo sapiens,9606,IC50,uM,65,5.4
32291,818222,B,190,19,assay format,CN(CCCN(C)S(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1)S(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1,1134135,2001,300266,300266,0,http://www.openphacts.org/units/Nanomolar,89251,=,1,1,=,IC50,nM,6000.0,3735,Homo sapiens,9606,IC50,uM,65,6.0
32294,812612,B,190,19,assay format,CC(C)(C)c1ccc(Cn2c(=N)n(CC(=O)c3cc(C(C)(C)C)c(O)c(C(C)(C)C)c3)c3ccccc32)cc1,1133830,2001,330643,330643,0,http://www.openphacts.org/units/Nanomolar,179195,=,1,1,=,IC50,nM,734.0,3974,Homo sapiens,9606,IC50,nM,65,734.0
32313,857382,B,190,357,single protein format,CC(C)C[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)O,1135343,2002,446612,446612,0,http://www.openphacts.org/units/Nanomolar,166909,=,1,1,=,IC50,nM,227000.0,3354,Crithidia fasciculata,5656,IC50,uM,65,227.0
32326,676566,B,190,357,single protein format,C/C=C/C=C/C=C/C(=O)O[C@@H]1C=C2COC(O)[C@]2(O)[C@@]2(C)CCCC(C)(C)C12,1133352,2000,170335,170335,0,http://www.openphacts.org/units/Nanomolar,338102,=,1,1,=,IC50,nM,65000.0,252,Homo sapiens,9606,IC50,uM,65,65.0
32327,671538,B,190,357,single protein format,C/C=C/C=C/C=C/C(=O)O[C@@H]1C=C2COC(O)[C@]2(O)[C@@]2(C)CCCC(C)(C)C12,1133352,2000,170335,170335,0,http://www.openphacts.org/units/Nanomolar,338102,=,1,1,=,IC50,nM,21000.0,1785,Homo sapiens,9606,IC50,uM,65,21.0
32328,681509,B,190,357,single protein format,C/C=C/C=C/C=C/C(=O)O[C@@H]1C=C2COC(O)[C@]2(O)[C@@]2(C)CCCC(C)(C)C12,1133352,2000,170335,170335,0,http://www.openphacts.org/units/Nanomolar,338102,=,1,1,=,IC50,nM,62000.0,252,Homo sapiens,9606,IC50,uM,65,62.0
32329,676633,B,190,357,single protein format,C/C=C/C=C/C=C/C(=O)O[C@@H]1C=C2COC(O)[C@]2(O)[C@@]2(C)CCCC(C)(C)C12,1133352,2000,170335,170335,0,http://www.openphacts.org/units/Nanomolar,338102,=,1,1,=,IC50,nM,41000.0,1785,Homo sapiens,9606,IC50,uM,65,41.0
32330,842023,B,190,357,single protein format,Nc1ncnc2c1c(-c1cccc(Oc3ccccc3)c1)cn2C1CCCC1,1132739,2000,69638,69638,0,http://www.openphacts.org/units/Nanomolar,120764,=,1,1,=,IC50,nM,140.0,258,Homo sapiens,9606,IC50,uM,65,0.14
32331,842019,B,190,357,single protein format,Nc1ncnc2c1c(-c1cccc(Oc3ccccc3)c1)cn2C1CCCC1,1132739,2000,69638,69638,0,http://www.openphacts.org/units/Nanomolar,120764,=,1,1,=,IC50,nM,1180.0,258,Homo sapiens,9606,IC50,uM,65,1.18
32332,842015,B,190,357,single protein format,Nc1ncnc2c1c(-c1cccc(Oc3ccccc3)c1)cn2C1CCCC1,1132739,2000,69638,69638,0,http://www.openphacts.org/units/Nanomolar,120764,=,1,1,=,IC50,nM,1200.0,258,Homo sapiens,9606,IC50,uM,65,1.2
32335,817617,B,190,357,single protein format,Nc1ncnc2c1c(-c1cccc(Oc3ccccc3)c1)cn2C1CCCC1,1132739,2000,69638,69638,0,http://www.openphacts.org/units/Nanomolar,120764,=,1,1,=,IC50,nM,7100.0,279,Homo sapiens,9606,IC50,uM,65,7.1
32336,847682,B,190,357,single protein format,Nc1ncnc2c1c(-c1cccc(Oc3ccccc3)c1)cn2C1CCCC1,1132739,2000,69638,69638,0,http://www.openphacts.org/units/Nanomolar,120764,=,1,1,=,IC50,nM,3400.0,4128,Homo sapiens,9606,IC50,uM,65,3.4
32340,750824,B,190,219,cell-based format,Cc1cc(C(=O)Nc2cc(Cl)cc(Cl)c2)nn1-c1ccccc1,1133930,2001,75193,75193,0,http://www.openphacts.org/units/Nanomolar,132010,=,1,1,=,IC50,nM,759.0,4561,Homo sapiens,9606,IC50,nM,65,759.0
32344,711950,B,190,219,cell-based format,CCOC(=O)c1cn(Cc2c(F)cccc2F)c2nc(-c3ccc(NC(=O)C4CC4)cc3)c(CN(C)Cc3ccccc3)n2c1=O,1134852,2002,65614,65614,0,http://www.openphacts.org/units/Nanomolar,112010,=,1,1,=,IC50,nM,5.0,1855,Homo sapiens,9606,IC50,nM,65,5.0
32345,711950,B,190,219,cell-based format,C=CC(=O)Nc1ccc(-c2nc3n(Cc4c(F)cccc4F)cc(C(=O)OCC)c(=O)n3c2CN(C)Cc2ccccc2)cc1,1134852,2002,292773,292773,0,http://www.openphacts.org/units/Nanomolar,112005,=,1,1,=,IC50,nM,3.0,1855,Homo sapiens,9606,IC50,nM,65,3.0
32346,647884,B,190,19,assay format,CNCC(=O)N[C@@H](CCCN=C(N)N)C(=O)N1C[C@@H]2C[C@H]1C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)O)CSSC[C@H](C(=O)N[C@H](Cc1c[nH]cn1)C(=O)N1CCC[C@@H]1C(=O)N[C@H](Cc1ccccc1)C(=O)O)NC(=O)[C@@H](Cc1ccc(O)cc1)NC(=O)[C@H]1C[C@H](CN1C(=O)[C@@H](CCCN=C(N)N)NC(=O)CNC)SS2,1126724,1993,443325,443325,0,http://www.openphacts.org/units/Nanomolar,97098,=,1,1,=,IC50,nM,190.0,2094250,Rattus norvegicus,10116,IC50,nM,65,190.0
32347,647843,B,190,357,single protein format,CNCC(=O)N[C@@H](CCCN=C(N)N)C(=O)N1C[C@@H]2C[C@H]1C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)O)CSSC[C@H](C(=O)N[C@H](Cc1c[nH]cn1)C(=O)N1CCC[C@@H]1C(=O)N[C@H](Cc1ccccc1)C(=O)O)NC(=O)[C@@H](Cc1ccc(O)cc1)NC(=O)[C@H]1C[C@H](CN1C(=O)[C@@H](CCCN=C(N)N)NC(=O)CNC)SS2,1126724,1993,443325,443325,0,http://www.openphacts.org/units/Nanomolar,97098,=,1,1,=,IC50,nM,23.0,4607,Homo sapiens,9606,IC50,nM,65,23.0
32349,647884,B,190,19,assay format,CNCC(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@H]1CC(=O)NCCC[C@@H](C(=O)N[C@@H](Cc2c[nH]cn2)C(=O)N2CCC[C@H]2C(=O)N[C@H](Cc2ccccc2)C(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC1=O,1126724,1993,385063,385063,0,http://www.openphacts.org/units/Nanomolar,97107,=,1,1,=,IC50,nM,683.0,2094250,Rattus norvegicus,10116,IC50,nM,65,683.0
32350,643602,B,190,19,assay format,Cc1nc(C)c2c(n1)N(Cc1ccc(-c3ccccc3-c3nnn[nH]3)cc1)C(=O)CC2,1127332,1994,432162,432162,0,http://www.openphacts.org/units/Nanomolar,296945,=,1,1,=,IC50,nM,5.2,2094250,Rattus norvegicus,10116,IC50,nM,65,5.2
32355,663490,B,190,357,single protein format,Cc1cccc(NC(=O)N[C@H]2N=C(N3CC4CCC(CC4)C3)c3ccccc3N(C)C2=O)c1.Cl,1127663,1994,540596,1190319,0,http://www.openphacts.org/units/Nanomolar,318517,=,1,1,=,IC50,nM,6.5,2871,Rattus norvegicus,10116,IC50,nM,65,6.5
32356,657472,B,190,19,assay format,Cc1cccc(NC(=O)N[C@H]2N=C(N3CC4CCC(CC4)C3)c3ccccc3N(C)C2=O)c1.Cl,1127663,1994,540596,1190319,0,http://www.openphacts.org/units/Nanomolar,318517,=,1,1,=,IC50,nM,26.75,298,Homo sapiens,9606,IC50,nM,65,26.75
32363,818944,F,190,219,cell-based format,CCN1CCCC(N2C(=O)c3cccc4cc5ccccc5c(c34)C2=O)C1,1126622,1993,166062,166062,0,http://www.openphacts.org/units/Nanomolar,323989,=,1,1,=,IC50,nM,1650.0,612545,,,IC50,nM,65,1650.0
32364,744193,F,190,219,cell-based format,CCN1CCCC(N2C(=O)c3cccc4cc5ccccc5c(c34)C2=O)C1,1126622,1993,166062,166062,0,http://www.openphacts.org/units/Nanomolar,323989,=,1,1,=,IC50,nM,1185.0,614213,Homo sapiens,9606,IC50,nM,65,1185.0
32365,707508,F,190,219,cell-based format,CCN1CCCC(N2C(=O)c3cccc4cc5ccccc5c(c34)C2=O)C1,1126622,1993,166062,166062,0,http://www.openphacts.org/units/Nanomolar,323989,=,1,1,=,IC50,nM,635.0,386,Mus musculus,10090,IC50,nM,65,635.0
32366,707507,F,190,219,cell-based format,CCN1CCCC(N2C(=O)c3cccc4cc5ccccc5c(c34)C2=O)C1,1126622,1993,166062,166062,0,http://www.openphacts.org/units/Nanomolar,323989,=,1,1,=,IC50,nM,609.0,386,Mus musculus,10090,IC50,nM,65,609.0
32367,824117,F,190,19,assay format,CCN1CCCC(N2C(=O)c3cccc4cc5ccccc5c(c34)C2=O)C1,1126622,1993,166062,166062,0,http://www.openphacts.org/units/Nanomolar,323989,=,1,1,=,IC50,nM,8760.0,3879801,,,IC50,nM,65,8760.0
32370,818944,F,190,219,cell-based format,O=C1c2cccc3cc4ccccc4c(c23)C(=O)N1c1cccnc1,1126622,1993,163792,163792,0,http://www.openphacts.org/units/Nanomolar,323983,=,1,1,=,IC50,nM,2493.0,612545,,,IC50,nM,65,2493.0
32371,744193,F,190,219,cell-based format,O=C1c2cccc3cc4ccccc4c(c23)C(=O)N1c1cccnc1,1126622,1993,163792,163792,0,http://www.openphacts.org/units/Nanomolar,323983,=,1,1,=,IC50,nM,1939.0,614213,Homo sapiens,9606,IC50,nM,65,1939.0
32372,707508,F,190,219,cell-based format,O=C1c2cccc3cc4ccccc4c(c23)C(=O)N1c1cccnc1,1126622,1993,163792,163792,0,http://www.openphacts.org/units/Nanomolar,323983,=,1,1,=,IC50,nM,544.0,386,Mus musculus,10090,IC50,nM,65,544.0
32373,707507,F,190,219,cell-based format,O=C1c2cccc3cc4ccccc4c(c23)C(=O)N1c1cccnc1,1126622,1993,163792,163792,0,http://www.openphacts.org/units/Nanomolar,323983,=,1,1,=,IC50,nM,554.0,386,Mus musculus,10090,IC50,nM,65,554.0
32377,784482,F,190,220,subcellular format,Cc1ccsc1C(=CCCN1CCC[C@H](C(=O)O)C1)c1sccc1C.Cl,1126711,1993,556829,253336,0,http://www.openphacts.org/units/Nanomolar,79130,=,1,1,=,IC50,nM,218.0,612545,,,IC50,nM,65,218.0
32378,768652,F,190,19,assay format,CCC(CC)CN1CCN(S(=O)(=O)CCCOc2ccc3[nH]c4nc(O)nc-4cc3c2)CC1.Cl,1126868,1993,1203068,111704,0,http://www.openphacts.org/units/Nanomolar,208583,=,1,1,=,IC50,nM,5.14,2094125,Homo sapiens,9606,IC50,nM,65,5.14
32380,763979,F,190,218,organism-based format,CCC(CC)CN1CCN(S(=O)(=O)CCCOc2ccc3[nH]c4nc(O)nc-4cc3c2)CC1.Cl,1126868,1993,1203068,111704,0,http://www.openphacts.org/units/Nanomolar,208583,=,1,1,=,IC50,nM,0.16,372,Homo sapiens,9606,IC50,nM,65,0.16
32381,763981,F,190,218,organism-based format,CCC(CC)CN1CCN(S(=O)(=O)CCCOc2ccc3[nH]c4nc(O)nc-4cc3c2)CC1.Cl,1126868,1993,1203068,111704,0,http://www.openphacts.org/units/Nanomolar,208583,=,1,1,=,IC50,nM,0.04,372,Homo sapiens,9606,IC50,nM,65,0.04
32385,763979,F,190,218,organism-based format,CCOC(=O)N1CCC(S(=O)(=O)CCCCOc2ccc3[nH]c4nc(O)nc-4cc3c2)CC1,1126868,1993,112418,112418,0,http://www.openphacts.org/units/Nanomolar,208579,=,1,1,=,IC50,nM,0.41,372,Homo sapiens,9606,IC50,nM,65,0.41
32387,763979,F,190,218,organism-based format,Cl.Oc1nc2cc3cc(OCCCCc4nnnn4C4CCNCC4)ccc3[nH]c-2n1,1126868,1993,1203045,110157,0,http://www.openphacts.org/units/Nanomolar,208561,=,1,1,=,IC50,nM,5.33,372,Homo sapiens,9606,IC50,nM,65,5.33
32388,770633,F,190,19,assay format,COc1cc(C(=O)N2CCN(C(=O)c3cc(OC)c(OC)c(OC)c3)C(COC(=O)NCCC(C)C)C2)cc(OC)c1OC,1126646,1993,6202,6202,0,http://www.openphacts.org/units/Nanomolar,160,=,1,1,=,IC50,nM,140.0,5136,Cavia porcellus,10141,IC50,uM,65,0.14
32389,804187,B,190,249,cell membrane format,O=S1(=O)c2cccc3cccc(c23)N1CCN1CCC(CCc2c[nH]c3ccc(F)cc23)CC1,1126652,1993,18501,18501,0,http://www.openphacts.org/units/Nanomolar,23458,=,1,1,=,IC50,nM,1.4,313,Rattus norvegicus,10116,IC50,nM,65,1.4
32391,822780,B,190,249,cell membrane format,O=S1(=O)c2cccc3cccc(c23)N1CCN1CCC(CCc2c[nH]c3ccc(F)cc23)CC1,1126652,1993,18501,18501,0,http://www.openphacts.org/units/Nanomolar,23458,=,1,1,=,IC50,nM,8.0,1907610,Rattus norvegicus,10116,IC50,nM,65,8.0
32393,804187,B,190,249,cell membrane format,O=S1(=O)c2ccccc2-c2ccccc2N1CCN1CCC(Cc2c[nH]c3ccc(F)cc23)CC1,1126652,1993,19226,19226,0,http://www.openphacts.org/units/Nanomolar,23446,=,1,1,=,IC50,nM,35.0,313,Rattus norvegicus,10116,IC50,nM,65,35.0
32394,617154,B,190,249,cell membrane format,O=S1(=O)c2ccccc2-c2ccccc2N1CCN1CCC(Cc2c[nH]c3ccc(F)cc23)CC1,1126652,1993,19226,19226,0,http://www.openphacts.org/units/Nanomolar,23446,=,1,1,=,IC50,nM,100.0,2093870,Rattus norvegicus,10116,IC50,nM,65,100.0
32397,764816,F,190,218,organism-based format,CCOC(=O)C(Cc1ccc(Cl)cc1)Nc1nc2ccc(OC)cc2s1,1127687,1994,352998,352998,0,http://www.openphacts.org/units/Nanomolar,341184,=,1,1,=,IC50,nM,230.0,372,Homo sapiens,9606,IC50,uM,65,0.23
32398,764816,F,190,218,organism-based format,CCOC(=O)C(Cc1ccccc1)Nc1nc2cc(CC)ccc2s1,1127687,1994,354415,354415,0,http://www.openphacts.org/units/Nanomolar,341178,=,1,1,=,IC50,nM,12.0,372,Homo sapiens,9606,IC50,uM,65,0.012
32400,764816,F,190,218,organism-based format,CC(C)c1ccc2oc(NC(Cc3cccc(Cl)c3)c3ccccn3)nc2c1,1127687,1994,265475,265475,0,http://www.openphacts.org/units/Nanomolar,341217,=,1,1,=,IC50,nM,5.0,372,Homo sapiens,9606,IC50,uM,65,0.005
32404,615908,B,190,221,tissue-based format,CCCN(CCC)C1CCc2cccc(O)c2C1,1127502,1994,56,56,0,http://www.openphacts.org/units/Nanomolar,4385,=,1,1,=,IC50,nM,1.1,273,Rattus norvegicus,10116,IC50,nM,65,1.1
32407,670040,B,190,249,cell membrane format,CCC(=O)C1C(c2cccc3ccccc23)CC2CCC1N2C,1127821,1994,278572,278572,0,http://www.openphacts.org/units/Nanomolar,31154,=,1,1,=,IC50,nM,5.34,338,Rattus norvegicus,10116,IC50,nM,65,5.34
32410,747373,B,190,357,single protein format,O=C(O)CCNC(=O)[C@@H](Cc1ccc(-c2ccccc2)cc1)NCP(=O)(O)O,1127330,1994,2112023,2112023,0,http://www.openphacts.org/units/Nanomolar,288709,=,1,1,=,IC50,nM,1800.0,3369,Rattus norvegicus,10116,IC50,nM,65,1800.0
32420,645934,B,190,251,microsome format,Cc1cc(C)c2ncc(NC(=O)Nc3c(F)cc(F)cc3F)c(-c3ccccc3Cl)c2c1,1127563,1994,304930,304930,0,http://www.openphacts.org/units/Nanomolar,112841,=,1,1,=,IC50,nM,15.0,285,Rattus norvegicus,10116,IC50,nM,65,15.0
32435,675883,B,190,357,single protein format,O=C1c2ccccc2C(=O)N1CCOCCN1CCN(c2nsc3ccccc23)CC1,1129281,1996,38747,38747,0,http://www.openphacts.org/units/Nanomolar,63896,=,1,1,=,IC50,nM,170.0,339,Rattus norvegicus,10116,IC50,nM,65,170.0
32436,615901,B,190,221,tissue-based format,O=C1c2ccccc2C(=O)N1CCOCCN1CCN(c2nsc3ccccc23)CC1,1129281,1996,38747,38747,0,http://www.openphacts.org/units/Nanomolar,63896,=,1,1,=,IC50,nM,54.0,273,Rattus norvegicus,10116,IC50,nM,65,54.0
32437,884530,B,190,19,assay format,O=C1c2ccccc2C(=O)N1CCOCCN1CCN(c2nsc3ccccc23)CC1,1129281,1996,38747,38747,0,http://www.openphacts.org/units/Nanomolar,63896,=,1,1,=,IC50,nM,5.4,2093870,Rattus norvegicus,10116,IC50,nM,65,5.4
32439,675883,B,190,357,single protein format,O=C1c2ccccc2C(=O)N1CCCCCCN1CCN(c2nsc3ccccc23)CC1,1129281,1996,38409,38409,0,http://www.openphacts.org/units/Nanomolar,63905,=,1,1,=,IC50,nM,9.2,339,Rattus norvegicus,10116,IC50,nM,65,9.2
32440,615901,B,190,221,tissue-based format,O=C1c2ccccc2C(=O)N1CCCCCCN1CCN(c2nsc3ccccc23)CC1,1129281,1996,38409,38409,0,http://www.openphacts.org/units/Nanomolar,63905,=,1,1,=,IC50,nM,0.76,273,Rattus norvegicus,10116,IC50,nM,65,0.76
32441,884530,B,190,19,assay format,O=C1c2ccccc2C(=O)N1CCCCCCN1CCN(c2nsc3ccccc23)CC1,1129281,1996,38409,38409,0,http://www.openphacts.org/units/Nanomolar,63905,=,1,1,=,IC50,nM,0.69,2093870,Rattus norvegicus,10116,IC50,nM,65,0.69
32443,651677,B,190,223,protein complex format,O=C1C2C=Nc3ccccc3C2=NN1c1ccc(Cl)cc1,1129323,1996,20042,20042,1,http://www.openphacts.org/units/Nanomolar,118202,=,1,1,=,IC50,nM,0.5998,1907607,Rattus norvegicus,10116,Log 1/IC50(nM),,65,0.222
32444,651677,B,190,223,protein complex format,CCOC(=O)c1cc2c(cn1)sc1ccccc12,1129323,1996,55630,55630,1,http://www.openphacts.org/units/Nanomolar,118348,=,1,1,=,IC50,nM,1698.24,1907607,Rattus norvegicus,10116,Log 1/IC50(nM),,65,-3.23
32454,823474,B,190,357,single protein format,CCCCCCNc1nc(O)c2[nH]cnc2n1,1129352,1996,64616,64616,0,http://www.openphacts.org/units/Nanomolar,152725,=,1,1,=,IC50,nM,30500.0,1929,Homo sapiens,9606,IC50,uM,65,30.5
32456,769366,B,190,218,organism-based format,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(O)CN(Cc1ccc(F)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)C)C(C)C,1129270,1996,108102,108102,0,http://www.openphacts.org/units/Nanomolar,205360,=,1,1,=,IC50,nM,42.0,243,Human immunodeficiency virus 1,11676,IC50,nM,65,42.0
32462,760952,B,190,357,single protein format,COC(=O)COc1cccn2c(Cc3ccccc3-c3ccccc3)c(C)c(C(=O)C(N)=O)c12,1129638,1996,121627,121627,0,http://www.openphacts.org/units/Nanomolar,230574,=,1,1,=,IC50,nM,8.0,4426,Homo sapiens,9606,IC50,uM,65,0.008
32463,760953,B,190,357,single protein format,COC(=O)COc1cccn2c(Cc3ccccc3-c3ccccc3)c(C)c(C(=O)C(N)=O)c12,1129638,1996,121627,121627,0,http://www.openphacts.org/units/Nanomolar,230574,=,1,1,=,IC50,nM,1.4,4426,Homo sapiens,9606,IC50,uM,65,0.0014
32468,666232,B,190,218,organism-based format,N#CCc1ccc(NC(=O)/C(C#N)=C(\O)C2CC2)cc1,1129574,1996,140210,140210,0,http://www.openphacts.org/units/Nanomolar,274378,=,1,1,=,IC50,nM,37200.0,2991,Mus musculus,10090,IC50,nM,65,37200.0
32469,666233,B,190,19,assay format,N#CCc1ccc(NC(=O)/C(C#N)=C(\O)C2CC2)cc1,1129574,1996,140210,140210,0,http://www.openphacts.org/units/Nanomolar,274378,=,1,1,=,IC50,nM,4570.0,2383,Rattus norvegicus,10116,IC50,nM,65,4570.0
32472,666232,B,190,218,organism-based format,N#C/C(C(=O)Nc1ccncc1)=C(/O)C1CC1,1129574,1996,342581,342581,0,http://www.openphacts.org/units/Nanomolar,274352,=,1,1,=,IC50,nM,8910.0,2991,Mus musculus,10090,IC50,nM,65,8910.0
32473,666233,B,190,19,assay format,N#C/C(C(=O)Nc1ccncc1)=C(/O)C1CC1,1129574,1996,342581,342581,0,http://www.openphacts.org/units/Nanomolar,274352,=,1,1,=,IC50,nM,11700.0,2383,Rattus norvegicus,10116,IC50,nM,65,11700.0
32479,669437,B,190,357,single protein format,S=c1[nH]ccn1Cc1ccccc1Cl,1128392,1995,304123,304123,0,http://www.openphacts.org/units/Nanomolar,114282,=,1,1,=,IC50,nM,354813.39,3102,Homo sapiens,9606,-Log IC50,,65,3.45
32480,760652,F,190,218,organism-based format,C[C@H]1[C@@H](OCCC2ON2C(=O)c2ccccc2O)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,1128412,1995,77052,77052,0,http://www.openphacts.org/units/Nanomolar,134429,=,1,1,=,IC50,nM,4.25,364,Plasmodium falciparum,5833,IC50,nM,65,4.25
32519,673211,B,190,221,tissue-based format,Fc1ccc(C(OCC2CCN(Cc3ccccc3)CC2)c2ccc(F)cc2)cc1,1129478,1996,162006,162006,0,http://www.openphacts.org/units/Nanomolar,322710,=,1,1,=,IC50,nM,126.0,338,Rattus norvegicus,10116,IC50,nM,65,126.0
32520,806971,B,190,221,tissue-based format,Fc1ccc(C(OCC2CCN(Cc3ccccc3)CC2)c2ccc(F)cc2)cc1,1129478,1996,162006,162006,0,http://www.openphacts.org/units/Nanomolar,322710,=,1,1,=,IC50,nM,761.0,313,Rattus norvegicus,10116,IC50,nM,65,761.0
32522,760952,B,190,357,single protein format,CCc1c(C(=O)C(N)=O)c2c(OCC(=O)O)cccn2c1CC1CCCCCC1,1129638,1996,330844,330844,0,http://www.openphacts.org/units/Nanomolar,230558,=,1,1,=,IC50,nM,23.0,4426,Homo sapiens,9606,IC50,uM,65,0.023
32523,760953,B,190,357,single protein format,CCc1c(C(=O)C(N)=O)c2c(OCC(=O)O)cccn2c1CC1CCCCCC1,1129638,1996,330844,330844,0,http://www.openphacts.org/units/Nanomolar,230558,=,1,1,=,IC50,nM,100.0,4426,Homo sapiens,9606,IC50,uM,65,0.1
32524,802044,B,190,357,single protein format,CCc1cc(NCc2ccc3ccccc3c2)c(O)nc1C,1129434,1996,318730,318730,1,http://www.openphacts.org/units/Nanomolar,251272,=,1,1,=,IC50,nM,457.09,247,Human immunodeficiency virus 1,11676,Log IC50,,65,-6.34
32527,709184,B,190,357,single protein format,COc1ccc(S(=O)(=O)N2CCN(C(=O)COc3ccccc3)CC2C(=O)NO)cc1,1134678,2001,338077,338077,1,http://www.openphacts.org/units/Nanomolar,240396,=,1,1,=,IC50,nM,9.499,283,Homo sapiens,9606,pIC50,,65,8.0223
32528,709184,B,190,357,single protein format,COc1ccc(S(=O)(=O)N2CCN(C(=O)N3CCCCCC3)CC2C(=O)NO)cc1,1134678,2001,339219,339219,1,http://www.openphacts.org/units/Nanomolar,240403,=,1,1,=,IC50,nM,54.0,283,Homo sapiens,9606,pIC50,,65,7.2676
32538,701719,B,190,357,single protein format,O=C(/C=C/c1ccc(O)c(O)c1)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O,1133723,2000,324842,324842,1,http://www.openphacts.org/units/Nanomolar,115272,=,1,1,=,IC50,nM,9000.0,3471,Human immunodeficiency virus 1,11676,IC50,uM,65,9.0
32543,750418,B,190,219,cell-based format,CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2cccc(OC)c2)cc1,1133469,2000,423694,423694,0,http://www.openphacts.org/units/Nanomolar,243053,=,1,1,=,IC50,nM,1.56,236,Homo sapiens,9606,IC50,nM,65,1.56
32544,749749,B,190,219,cell-based format,CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2cccc(OC)c2)cc1,1133469,2000,423694,423694,0,http://www.openphacts.org/units/Nanomolar,243053,=,1,1,=,IC50,nM,5250.0,233,Homo sapiens,9606,IC50,nM,65,5250.0
32561,816447,B,190,357,single protein format,CCN(C(=O)C1=CCC[C@H]1C(=O)NCc1ccc(C(=N)N)cc1)C1CCCCC1,1132927,2000,50117,50117,0,http://www.openphacts.org/units/Nanomolar,77853,=,1,1,=,IC50,nM,890.0,204,Homo sapiens,9606,IC50,uM,65,0.89
32563,699739,B,190,221,tissue-based format,O=P(O)(O)O[C@@H]1CC[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)C1,1132480,1999,278700,278700,0,http://www.openphacts.org/units/Nanomolar,280885,=,1,1,=,IC50,nM,3900.0,2853,Bos taurus,9913,IC50,uM,65,3.9
32564,715372,B,190,357,single protein format,CCCOc1ccc(S(=O)(=O)N2C/C(=N\OC)C[C@@H]2C(=O)NO)cc1,1132553,1999,151539,151539,0,http://www.openphacts.org/units/Nanomolar,295494,=,1,1,=,IC50,nM,13.0,332,Homo sapiens,9606,IC50,nM,65,13.0
32566,709523,B,190,357,single protein format,CCCOc1ccc(S(=O)(=O)N2C/C(=N\OC)C[C@@H]2C(=O)NO)cc1,1132553,1999,151539,151539,0,http://www.openphacts.org/units/Nanomolar,295494,=,1,1,=,IC50,nM,2.0,283,Homo sapiens,9606,IC50,nM,65,2.0
32567,713450,B,190,357,single protein format,CCCOc1ccc(S(=O)(=O)N2C/C(=N\OC)C[C@@H]2C(=O)NO)cc1,1132553,1999,151539,151539,0,http://www.openphacts.org/units/Nanomolar,295494,=,1,1,=,IC50,nM,381.0,4073,Homo sapiens,9606,IC50,nM,65,381.0
32595,691108,F,190,218,organism-based format,COc1cc(C(=O)N2CCN(C(=O)c3cc(OC)c(OC)c(OC)c3)C(COC(=O)N3CCCCC3)C2)cc(OC)c1OC,1133726,2000,308930,308930,0,http://www.openphacts.org/units/Nanomolar,119296,=,1,1,=,IC50,nM,95000.0,378,Human immunodeficiency virus 1,11676,IC50,uM,65,95.0
